4 2 1000
5.120522644	-0.638420825	-3.820930252	-0.144067381	0	1
3.23079396	0.770981726	-3.203075335	-6.694684992	1	0
2.603880245	7.787096113	-2.443214829	-8.54938665	1	0
3.522671668	5.505416464	-3.177760709	-10.15684561	1	0
1.16641656	1.186315643	-3.259923027	-7.140452816	0	1
3.270186689	5.615035087	-3.64974653	-17.65653637	1	0
2.010747849	2.186747854	-0.058150138	-8.610862178	1	0
2.432998905	3.234358749	-2.222498313	-9.540260583	1	0
3.403452906	4.520820663	-2.97079955	-12.10135206	1	0
3.274125428	6.551981817	-3.46972208	-11.26048453	1	0
-0.322055653	2.375693086	-2.447971276	-5.362230419	0	1
1.276434143	5.256248466	-4.463463917	-5.891154114	1	0
2.682034801	3.666528394	-2.929536705	-6.87891264	1	0
1.878608839	6.014680004	-4.292448161	-5.805700919	1	0
1.904066916	5.661713239	-2.752754998	-11.31627704	1	0
2.511147315	2.354321405	-4.519827861	-7.71935653	1	0
2.584873275	6.816946927	-0.848262498	-5.141397718	1	0
-0.675228163	3.022580258	-2.753841374	-10.11046983	1	0
2.897285734	6.352365801	-3.955201728	-9.262211998	1	0
2.612134049	3.932930308	-3.870074643	-12.50534953	1	0
1.55716823	7.144350074	-3.093937357	-7.580552707	0	1
0.18540483	4.922386591	-4.365403269	-8.995162415	1	0
-1.989505412	4.558825817	-3.169081247	-12.70155573	0	1
1.479283692	3.251291969	-2.676369188	-7.356535692	1	0
2.479693333	6.723628258	-2.076149838	-8.961726426	0	1
1.092096428	5.945360709	-3.482164724	-9.907504293	1	0
1.634909991	0.737937016	-3.019722778	-6.998519247	0	1
3.520009857	1.171448976	-4.272053876	-7.550811991	1	0
-0.584832611	3.474191469	-2.233247727	-7.465623677	1	0
2.013554288	-1.755273388	-5.831929728	-9.780096707	0	1
1.949324122	0.146847233	-2.850640174	-12.39700645	1	0
3.731185721	7.09653749	-3.036065592	-2.786240844	0	1
-3.941550706	4.138241532	-1.179010726	-6.211712176	0	1
0.541726975	2.920164838	-2.883763746	-8.055173183	1	0
0.711814804	6.547880607	-2.350395479	-6.788925333	1	0
-1.099401503	10.10485412	-3.979529971	-13.6904023	0	1
1.223379217	4.728845448	-3.649203805	-17.50493069	1	0
-0.197337425	2.799241198	-4.316809992	-8.814804906	1	0
-2.037808768	3.961792767	-3.809598694	-4.294487982	0	1
1.412274931	5.271593133	-3.223765923	-12.53179305	1	0
-2.141568804	2.026332118	-2.689014308	-8.455523621	0	1
2.179257653	7.178899353	-1.493694535	-12.75132862	1	0
0.382158865	2.211301805	-1.761435669	-6.184933322	0	1
0.850294425	5.985078227	-2.837093766	-16.62002286	1	0
1.202083091	6.233184263	-3.922476428	-8.356265139	1	0
0.847373177	1.669161159	-4.094111643	-5.408727295	0	1
-1.605803974	-2.558034252	-4.79431662	-7.951820232	0	1
1.562527445	4.471250099	-2.560044916	-9.815399269	1	0
-0.523177776	6.04985437	-1.296192148	-8.640382492	0	1
2.123956176	4.717200079	-0.909280889	-11.41850575	1	0
2.274142076	8.317328737	-2.743988217	-7.982183665	1	0
1.634713418	5.851577312	-4.013106264	-16.12661773	0	1
2.04903881	7.322622695	-1.860728134	-8.751412581	1	0
2.944516237	4.605252017	-2.954500143	-4.805799185	1	0
3.354133144	4.667203486	-3.13347555	-4.654796496	0	1
1.633543526	3.937497666	-5.122143793	-12.9486224	0	1
0.910792678	1.437790856	-4.990369235	-12.55178475	0	1
2.750407872	6.328571893	-2.892930242	-8.835188364	1	0
-3.930453254	2.795860476	-0.441295358	-7.982383312	0	1
2.012795315	6.339131893	-1.782034988	-8.395293582	1	0
0.773159882	5.569153184	-1.518695502	-11.63401082	1	0
2.59849803	3.903690037	-1.699744658	-6.315406012	1	0
1.560893929	6.253441802	-2.025881922	-5.818512534	1	0
1.679467573	9.045322611	-4.358855167	-8.251513529	1	0
3.711215304	2.238043956	-3.082557721	-6.860219884	1	0
4.014700858	4.305660357	-3.757106822	-18.03120932	1	0
2.387263828	2.107229186	-3.162883633	-14.28902676	0	1
1.670636702	3.333408699	-3.380575857	-2.099315618	1	0
-0.51631197	2.447346696	-3.429699115	-2.477570277	0	1
3.115123428	5.314886429	-2.861640119	-8.993597402	0	1
4.310085274	3.674293497	-2.926652322	-13.72960399	0	1
1.781785747	2.352563199	-3.483540819	-3.965824523	0	1
-2.89042048	3.255909218	-1.431359923	-14.40827719	0	1
1.673804483	4.872674791	-2.082362517	-10.24743432	1	0
0.903353874	5.320071719	-2.098970615	-14.73008235	1	0
2.382188445	2.803498391	-3.192496416	-5.441522392	1	0
2.883898195	5.451649072	-3.68407136	-8.632811681	1	0
-2.97507526	3.855726343	-3.959835456	-7.494811025	0	1
0.86906209	2.995597681	-3.41033283	-12.80316156	0	1
0.805197638	4.850196957	-3.725584481	-14.47661712	1	0
2.164747444	6.678716958	-2.207840455	-11.43716611	1	0
3.401538942	6.964907296	-3.509257813	-7.841328586	1	0
0.932846756	4.844069185	-2.041607612	-12.54543281	0	1
2.398697131	4.636631122	-4.680871703	-9.77135136	1	0
0.893162226	2.149747098	-2.097756	-6.887549959	1	0
1.98138418	8.53705198	-3.259276608	-12.53899786	1	0
3.476570216	8.598666367	-2.251411767	-13.91969819	1	0
2.93107502	5.172239311	-3.288458333	-10.54292208	0	1
2.611782088	2.358270563	-2.995337953	-10.38930867	1	0
0.219669317	1.30912085	-5.668432269	-11.84379304	0	1
-3.817325186	-3.551908476	-2.789974839	-3.262987008	0	1
-4.662246132	3.695240192	-3.351108425	-5.143127349	0	1
-1.523128552	-1.567712435	-5.468559787	-4.597595058	0	1
0.889780548	3.527633174	-4.687581634	-5.546513297	1	0
3.23251517	6.373511729	-2.997217896	-12.00612617	1	0
1.998848524	4.319521569	-4.568962595	-10.24271251	1	0
1.797287154	4.844529217	-3.372492322	-9.770894162	1	0
1.577443968	1.182681305	0.447247099	-4.245192617	0	1
-0.026456256	7.056055911	-2.038701466	-9.171894702	1	0
-0.602255859	2.796115126	-1.445599656	-3.867949552	0	1
2.828633443	1.897714658	-1.695405308	-11.34925526	1	0
1.195054239	8.626795894	-3.052196055	-14.56662761	1	0
2.788829464	3.267426668	-2.660724507	-10.33634138	1	0
2.634152292	5.58155691	-2.605543681	-11.35803478	1	0
2.066072889	8.534977822	-2.61183807	-12.14611877	1	0
2.224281045	2.203325404	-2.272225725	-12.81590979	1	0
0.405242799	1.508754907	-3.932494046	-6.936287057	0	1
3.318926783	3.072668894	-3.649088716	-12.27425573	1	0
1.874717004	2.424126117	-3.479657249	-2.494457943	1	0
0.083481371	4.074689324	-3.645918595	-9.13804329	0	1
-3.044353291	2.423927824	-0.036605846	-11.90756905	0	1
0.55159597	4.303784882	-3.348856869	-10.97651207	1	0
2.033275357	3.623564196	-3.955300946	-12.37532509	1	0
1.887945759	3.621498714	-2.836231439	-11.29623576	1	0
-0.485109448	0.443999029	-1.12066225	-13.25929916	0	1
2.232605587	4.385666365	-2.554753786	-9.532780629	1	0
3.27751068	0.446767285	-3.646314627	-12.59434275	0	1
3.379159047	6.280448935	-2.424053425	-7.868355841	1	0
0.382807397	3.667754651	-1.21942665	-1.86017852	0	1
-1.907713861	-0.504642553	-4.313100071	-3.557598697	0	1
1.068725628	3.484719745	-2.779908643	-14.46655569	1	0
-1.787117324	3.197207882	-0.026622907	-7.91608623	0	1
1.403851319	5.314702539	-3.839999253	-8.374143464	1	0
1.98216892	-1.04263327	-0.831904137	-10.56995661	0	1
1.624289413	5.112298878	-2.398302526	-9.553991592	1	0
0.961161409	2.998081394	-2.673176744	-10.25995786	1	0
0.68913398	2.319678307	-1.108727985	-4.84514606	1	0
2.996352997	1.768371365	-3.238160735	-11.83886821	0	1
1.043214523	0.054689872	-3.932220974	-5.883270523	1	0
2.757211157	3.004292525	-0.853340191	-8.55782518	1	0
2.238452945	5.721652319	-3.422145088	-11.61057027	1	0
2.40986303	2.728402819	-3.607894703	-9.601512163	1	0
0.928653311	5.128264133	-1.669913162	-12.25263832	1	0
-2.419529796	1.3066121	-2.177561523	-18.9441799	0	1
4.090655365	6.673379906	-1.034383865	-9.677401248	1	0
2.326473427	6.890265216	-1.69839931	-11.08924245	1	0
1.654642685	4.031719923	-2.651957304	-11.29010731	1	0
4.071457329	6.099430919	-1.49688414	-8.314106143	1	0
4.46073477	0.038631306	-1.89677491	-13.39823676	0	1
-0.011831389	5.383961598	-2.247279134	-8.921868632	1	0
1.79452588	5.016416254	-3.170168458	-15.02346912	1	0
1.801850608	4.779292109	-1.776612602	-6.138856981	1	0
1.078277967	5.775651982	-3.392002456	-12.46557648	1	0
1.699819037	2.73126768	-1.796953477	-10.09682731	1	0
1.718917725	5.949925211	-3.663830716	-9.621053232	1	0
1.336503877	5.013986115	-3.355462622	-12.23231458	1	0
3.438234964	8.23745582	-1.591395886	-12.60957676	1	0
2.75179749	3.996836233	-2.850890482	-10.08550858	1	0
0.314451127	6.01441008	-3.726277716	-9.529792774	1	0
2.200924665	8.280843318	-2.475875056	-6.843028166	1	0
2.382338658	4.983487461	-4.496505091	-7.627262104	1	0
0.608986166	2.633122855	-2.36847113	-8.997768002	1	0
2.440262379	7.261437637	-3.012392842	-9.970056065	1	0
-1.603034943	-2.941995553	-2.85381519	-5.241678273	0	1
3.470362068	2.372245411	-0.670108839	-7.481189808	1	0
2.342953385	6.044115251	-5.045684752	-13.65765163	1	0
3.681960838	3.665433308	-1.548720085	-5.502571182	1	0
2.299568549	5.305082283	-3.311356983	-10.26620067	1	0
2.142599364	5.090090306	-3.736166493	-9.086249376	1	0
-3.822736175	2.924523933	-2.981772103	-7.936600689	0	1
-0.72168281	5.412016617	-2.809021508	-13.35395514	0	1
1.065587868	7.038574152	-4.897984796	-10.70721728	1	0
1.556831259	2.95408687	-3.390558536	-0.938854019	0	1
2.623152462	7.587920733	-3.664591979	-12.44407991	1	0
2.657685476	4.314450087	-2.991530084	-9.524236507	0	1
2.631166553	6.146798754	-3.356075769	-8.720284279	1	0
2.944080616	5.380982341	-4.273847564	-10.25410756	1	0
-2.894236439	3.708038796	-5.649530153	-7.782085619	0	1
-0.687510266	4.845532221	-5.078625174	-5.954660247	0	1
1.927248029	3.518971131	-1.955581178	-16.16273915	1	0
-0.417607494	1.647763558	-3.568370474	-1.667888601	0	1
2.518793261	6.656052311	-2.73498592	-10.91247478	1	0
-0.899623504	0.856093837	-5.079410624	-12.92128584	1	0
1.857060199	5.103012739	-2.123484597	-10.43221896	1	0
1.955826689	6.310567376	-4.094796688	-4.614372756	1	0
-1.727527546	1.195148874	-1.38930756	-9.454690922	0	1
-0.754870076	1.138906695	-4.120612609	-4.909873072	0	1
1.610400225	1.925839411	-3.246427968	-11.57371372	1	0
1.892061596	3.864704026	-3.29612605	-3.56885521	1	0
1.736428514	8.166537858	-2.481174235	-10.45975641	1	0
1.258476196	7.318338348	-2.8224711	-16.31543078	1	0
-0.315296337	7.109304227	-1.407188391	-14.98784975	0	1
2.143848244	3.712726973	-5.241296784	-1.833355665	0	1
1.962732304	5.799099664	-3.178441388	-7.362179045	1	0
1.937731781	7.167475988	-4.776191927	-9.723368411	1	0
-0.842139581	0.304350355	-2.655589722	-8.856160402	0	1
0.676567822	-0.988950136	-3.616593351	-0.129157447	0	1
1.240759587	7.250100283	-1.942340084	-14.83917385	1	0
1.281863333	3.710414192	-1.918423582	-5.259338274	1	0
2.095589775	7.102075251	-2.323945203	-9.998922587	1	0
0.562500592	2.363565572	-3.61442601	-8.921121316	0	1
2.247315959	0.401895528	-4.306808947	-8.200155846	0	1
1.373401709	4.850367046	-4.156500699	-9.146882405	1	0
1.159666328	2.572682841	-3.028903323	-13.2905765	1	0
1.218018607	5.577917277	-3.531244394	-11.11973384	1	0
1.859993851	8.058994216	-4.414605167	-10.77238863	0	1
2.725471972	3.429856764	-3.691837731	-7.470433712	0	1
1.785859419	7.033185886	-3.486221361	-16.12308406	1	0
0.40348643	4.773785171	-3.642404541	-8.739709021	0	1
-0.217918549	5.470730076	-1.513307626	-9.751589073	1	0
0.612639968	1.643679074	-3.069870714	-10.11579487	1	0
0.886074752	5.073443995	-3.098141094	-6.773803887	1	0
-2.84887205	5.119934578	-2.269476877	-7.128789925	0	1
2.327858037	2.268798721	-2.243894863	-7.573666958	1	0
0.665139592	6.278241713	-4.052477633	-7.565520397	1	0
2.165142988	8.429907662	-2.642300223	-14.27635137	1	0
1.020334167	6.818113315	-3.809130118	-12.04785007	1	0
2.186955292	3.572790168	-2.94939411	-12.03610109	1	0
3.049176071	5.616449257	-4.669979737	-12.65314062	1	0
1.542940913	5.372012839	-2.598406783	-8.557217474	1	0
0.403160693	-1.800956957	-3.423706929	-5.873806586	0	1
1.917843471	5.309995207	-4.652269457	-10.9493988	1	0
1.995745927	7.431248928	-2.150822703	-12.18810578	1	0
0.077795924	2.990332	-2.56598167	-12.61625384	0	1
1.632243724	5.197917434	-1.398315158	-9.713729892	1	0
0.033813146	5.735764423	-1.73859188	-12.04442931	1	0
0.180287552	3.326690154	-4.506208553	-13.51873773	0	1
3.27390268	4.113455148	-4.195261249	-9.194876144	1	0
0.985808827	1.427624775	-3.907973352	-6.819838381	1	0
3.004269337	7.971312449	-3.065831375	-12.43858528	1	0
2.739356548	2.971882626	-3.499669109	-14.20767955	1	0
-0.894212475	3.841702758	-3.734039302	-5.785445636	0	1
1.427045912	7.073654442	-2.70587356	-10.69155369	1	0
1.171001499	-2.116886622	-6.598000859	-12.10567964	0	1
-0.516348526	1.204526939	-2.600492259	-8.286868934	0	1
0.223934065	4.380642181	-2.702013787	-9.760942284	1	0
0.187072619	6.788574732	-3.515780164	-3.63988215	0	1
2.466808011	1.25450694	-4.441093007	-15.80658638	1	0
3.060319968	3.622300527	-3.442352739	-5.723020032	1	0
2.170775454	6.349106837	-2.130249701	-8.600503891	1	0
1.039970846	5.094542024	-4.035125304	-4.66550318	1	0
1.591844832	5.5131157	-2.48890633	-10.37442867	1	0
0.413214965	4.176378576	-3.615657558	-10.89265967	1	0
0.158153224	1.961956105	-3.261949591	-6.658057804	1	0
4.335503009	2.439875945	-2.305814031	-5.903801654	0	1
4.348934693	1.44466709	-2.068726541	0.826246269	0	1
0.570475485	4.037003928	-4.014847754	-8.397554273	1	0
-0.1484943	4.17938729	-3.762430331	-5.764039866	0	1
2.200676544	3.262813552	-2.911510172	-9.867644245	1	0
-1.94952969	5.762908595	-5.845408691	-5.673810702	0	1
1.342802423	6.165762462	-3.572920351	-12.82630452	1	0
